id	Protein IDs	Majority Protein IDs	Protein Descriptions	Proteins	Peptides	Razor + unique Peptides	Unique Peptides	Peptides run01	Peptides run02	Peptides run03	Peptides run04	Peptides run05	Peptides run06	Razor + unique Peptides run01	Razor + unique Peptides run02	Razor + unique Peptides run03	Razor + unique Peptides run04	Razor + unique Peptides run05	Razor + unique Peptides run06	Unique Peptides run01	Unique Peptides run02	Unique Peptides run03	Unique Peptides run04	Unique Peptides run05	Unique Peptides run06	Sequence Coverage [%]	Mol. Weight [kDa]	Sequence Length	PEP	Sequence Coverage run01 [%]	Sequence Coverage run02 [%]	Sequence Coverage run03 [%]	Sequence Coverage run04 [%]	Sequence Coverage run05 [%]	Sequence Coverage run06 [%]	Intensity	Intensity run01	Intensity run02	Intensity run03	Intensity run04	Intensity run05	Intensity run06
3279	YMR294W	YMR294W	>YMR294W JNM1 SGDID:S000004908, Chr XIII from 856966-858087, Verified ORF, Component of the yeast dynactin complex, consisting of Nip100p, Jnm1p, and Arp1p; required for proper nuclear migration and spindle partitioning during mitotic anaphase B	1	7	7	7	5	6	4	4	5	5	5	6	4	4	5	5	5	6	4	4	5	5	22.8	43.607	373	1.23E-24	16.6	19	13.4	13.4	15.5	16.9	484450000	41361000	101070000	36450000	50117000	107410000	148040000
3280	YMR295C	YMR295C	>YMR295C YMR295C SGDID:S000004910, Chr XIII from 858890-858297, reverse complement, Verified ORF, Protein of unknown function that associates with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud; YMR295C i	1	4	4	4	4	3	3	4	3	4	4	3	3	4	3	4	4	3	3	4	3	4	19.3	22.178	197	7.54E-38	19.3	15.7	15.7	19.3	15.7	19.3	3737900000	269550000	729320000	505620000	439160000	818450000	975800000
3281	YMR296C	YMR296C	>YMR296C LCB1 SGDID:S000004911, Chr XIII from 860891-859215, reverse complement, Verified ORF, Component of serine palmitoyltransferase, responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of seri	1	12	12	12	12	12	12	10	12	11	12	12	12	10	12	11	12	12	12	10	12	11	27.1	62.206	558	0	27.1	27.1	27.1	21.9	27.1	25.8	18951000000	2172700000	4032800000	2408100000	2355500000	3155100000	4827100000
3282	YMR297W	YMR297W	>YMR297W PRC1 SGDID:S000004912, Chr XIII from 861922-863520, Verified ORF, Vacuolar carboxypeptidase Y (proteinase C; CPY), broad-specificity C-terminal exopeptidase involved in non-specific protein degradation in the vacuole; member of the serine carboxy	1	10	10	10	8	9	8	9	10	10	8	9	8	9	10	10	8	9	8	9	10	10	24.4	59.801	532	1.75E-160	20.1	22.7	20.1	21.2	24.4	24.4	7351100000	1192600000	869840000	1449100000	1124400000	1238500000	1476600000
3283	YMR298W	YMR298W	>YMR298W LIP1 SGDID:S000004913, Chr XIII from 863819-864271, Verified ORF, Ceramide synthase subunit; single-span ER membrane protein associated with Lag1p and Lac1p and required for ceramide synthase activity, null mutant grows extremely slowly and is de	1	4	4	4	3	4	4	3	4	4	3	4	4	3	4	4	3	4	4	3	4	4	30.7	17.206	150	5.85E-25	20	30.7	30.7	20	30.7	30.7	9729500000	942750000	2357400000	1444800000	1597800000	1606700000	1780100000
3284	YMR299C	YMR299C	>YMR299C DYN3 SGDID:S000004914, Chr XIII from 865350-864412, reverse complement, Verified ORF, Dynein light intermediate chain (LIC); localizes with dynein, null mutant is defective in nuclear migration	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	2.9	36.824	312	0.012159	0	2.9	2.9	0	0	0	68026000	NA	43974000	24052000	NA	NA	NA
3285	YMR300C	YMR300C	>YMR300C ADE4 SGDID:S000004915, Chr XIII from 867091-865559, reverse complement, Verified ORF, Phosphoribosylpyrophosphate amidotransferase (PRPPAT; amidophosphoribosyltransferase), catalyzes first step of the de novo purine nucleotide biosynthetic path	1	8	8	8	7	8	7	8	8	8	7	8	7	8	8	8	7	8	7	8	8	8	15.5	56.719	510	2.19E-56	13.1	15.5	13.1	15.5	15.5	15.5	16255000000	1418300000	4335800000	2582600000	1900700000	3106600000	2910900000
3286	YMR301C	YMR301C	>YMR301C ATM1 SGDID:S000004916, Chr XIII from 869627-867555, reverse complement, Verified ORF, Mitochondrial inner membrane ATP-binding cassette (ABC) transporter, exports mitochondrially synthesized precursors of iron-sulfur (Fe/S) clusters to the cytoso	1	5	5	5	5	2	5	4	5	4	5	2	5	4	5	4	5	2	5	4	5	4	6.7	77.521	690	9.78E-11	6.7	2.6	6.7	5.1	6.7	5.4	1631700000	329130000	125950000	336470000	210370000	324090000	305730000
3287	YMR302C	YMR302C	>YMR302C YME2 SGDID:S000004917, Chr XIII from 872625-870073, reverse complement, Verified ORF, Integral inner mitochondrial membrane protein with a role in maintaining mitochondrial nucleoid structure and number; mutants exhibit an increased rate of mitoc	1	18	18	18	14	15	15	15	16	13	14	15	15	15	16	13	14	15	15	15	16	13	25.4	96.687	850	1.76E-186	20.1	20.1	21.3	21.2	22.2	19.2	8700600000	909540000	1177600000	1579900000	1407100000	1875500000	1750900000
3288	YMR303C	YMR303C	>YMR303C ADH2 SGDID:S000004918, Chr XIII from 874337-873291, reverse complement, Verified ORF, Glucose-repressible alcohol dehydrogenase II, catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; reg	1	7	1	1	7	6	6	5	6	6	1	0	0	0	0	0	1	0	0	0	0	0	17.8	36.731	348	0	17.8	15.5	15.5	14.7	15.5	15.5	NA	NA	NA	NA	NA	NA	NA
3289	YMR304W	YMR304W	>YMR304W UBP15 SGDID:S000004920, Chr XIII from 874987-878679, Verified ORF, Ubiquitin-specific protease that may play a role in ubiquitin precursor processing	1	15	15	15	11	12	13	12	12	9	11	12	13	12	12	9	11	12	13	12	12	9	12.7	143.56	1230	1.31E-49	8.9	10.6	10.6	9.9	10.1	7.4	5006500000	641220000	969940000	840710000	525660000	1057500000	971520000
3290	YMR305C	YMR305C	>YMR305C SCW10 SGDID:S000004921, Chr XIII from 880232-879063, reverse complement, Verified ORF, Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on mutant phenotype and its regulation by Ste12p	1	6	6	6	4	6	4	4	5	6	4	6	4	4	5	6	4	6	4	4	5	6	17	40.469	389	2.94E-29	11.6	17	11.1	11.1	13.9	17	6244400000	788120000	1458600000	711790000	629990000	1077900000	1577900000
3291	YMR307W	YMR307W	>YMR307W GAS1 SGDID:S000004924, Chr XIII from 887003-888682, Verified ORF, Beta-1,3-glucanosyltransferase, required for cell wall assembly and also has a role in transcriptional silencing; localizes to the cell surface via a glycosylphosphatidylinositol (	1	10	10	10	8	9	9	9	8	8	8	9	9	9	8	8	8	9	9	9	8	8	22.5	59.582	559	4.07E-132	18.4	20.9	20	20	18.4	18.4	32337000000	4549800000	6589300000	5003500000	4808800000	5536500000	5849500000
3292	YMR308C	YMR308C	>YMR308C PSE1 SGDID:S000004925, Chr XIII from 892221-888952, reverse complement, Verified ORF, Karyopherin/importin that interacts with the nuclear pore complex; acts as the nuclear import receptor for specific proteins, including Pdr1p, Yap1p, Ste12p, an	1	17	17	17	14	16	13	13	14	12	14	16	13	13	14	12	14	16	13	13	14	12	21.2	121.03	1089	5.81E-252	18.8	20.6	17.1	16.3	17.7	14.3	17163000000	2004100000	3291300000	2230700000	2282100000	3567900000	3786500000
3293	YMR309C	YMR309C	>YMR309C NIP1 SGDID:S000004926, Chr XIII from 895426-892988, reverse complement, Verified ORF, eIF3c subunit of the eukaryotic translation initiation factor 3 (eIF3), involved in the assembly of preinitiation complex and start codon selection	1	30	30	30	27	28	27	26	26	27	27	28	27	26	26	27	27	28	27	26	26	27	39.4	93.203	812	0	35	36.2	34.7	33.4	34	34.4	85335000000	11384000000	14842000000	15256000000	11068000000	13405000000	19380000000
3294	YMR310C	YMR310C	>YMR310C YMR310C SGDID:S000004927, Chr XIII from 896669-895716, reverse complement, Uncharacterized ORF, Putative protein of unknown function; predicted to be involved in ribosome biogenesis; green fluorescent protein (GFP)-fusion protein localizes to the	1	3	2	2	2	2	1	2	3	2	2	1	1	1	2	1	2	1	1	1	2	1	9.1	35.852	317	0.00011235	7.3	5	3.2	6	9.1	5	509390000	93274000	37636000	98513000	47387000	168640000	63936000
3295	YMR311C	YMR311C	>YMR311C GLC8 SGDID:S000004928, Chr XIII from 897603-896914, reverse complement, Verified ORF, Regulatory subunit of protein phosphatase 1 (Glc7p), involved in glycogen metabolism and chromosome segregation; proposed to regulate Glc7p activity via conform	1	11	11	10	9	11	10	10	10	10	9	11	10	10	10	10	8	10	9	9	9	9	59.8	26.649	229	9.17E-207	52.8	59.8	55.5	46.3	55.5	46.3	10558000000	1588900000	1848800000	1649300000	1402200000	1955300000	2113100000
3296	YMR312W	YMR312W	>YMR312W ELP6 SGDID:S000004929, Chr XIII from 898405-899226, Verified ORF, Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity	1	3	3	3	2	1	2	3	2	3	2	1	2	3	2	3	2	1	2	3	2	3	10.6	30.573	273	4.41E-19	7	4	7	10.6	7.7	10.6	3409500000	315890000	276620000	477730000	189620000	381160000	1768400000
3297	YMR313C	YMR313C	>YMR313C TGL3 SGDID:S000004930, Chr XIII from 901307-899379, reverse complement, Verified ORF, Bifunctional enzyme with triacylglycerol lipase and lysophosphatidylethanolamine acyltransferase activity; responsible for all the triacylglycerol lipase activi	1	8	7	7	4	4	5	4	3	4	3	3	4	3	2	4	3	3	4	3	2	4	12.8	73.612	642	4.69E-14	6.1	6.9	7.8	5.1	4	5.8	627500000	67614000	86774000	94412000	98266000	77013000	203420000
3298	YMR314W	YMR314W	>YMR314W PRE5 SGDID:S000004931, Chr XIII from 901709-902413, Verified ORF, Alpha 6 subunit of the 20S proteasome	1	8	8	8	7	8	7	7	7	7	7	8	7	7	7	7	7	8	7	7	7	7	59	25.604	234	7.99E-260	54.7	59	54.7	50	50	50	33024000000	2864500000	4567200000	2967900000	6430700000	7127300000	9066200000
3299	YMR315W	YMR315W	>YMR315W YMR315W SGDID:S000004932, Chr XIII from 902800-903849, Verified ORF, Protein with NADP(H) oxidoreductase activity; transcription is regulated by Stb5p in response to NADPH depletion induced by diamide; promoter contains a putative Stb5p binding s	1	14	14	14	11	12	12	13	12	11	11	12	12	13	12	11	11	12	12	13	12	11	52.7	38.215	349	3.81E-266	47.6	47.9	50.1	50.1	50.1	47.3	27205000000	4257000000	2975600000	5251400000	5015500000	6511800000	3193300000
3300	YMR316W	YMR316W	>YMR316W DIA1 SGDID:S000004935, Chr XIII from 904825-905835, Verified ORF, Protein of unknown function, involved in invasive and pseudohyphal growth; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern	1	2	2	2	1	2	2	1	2	1	1	2	2	1	2	1	1	2	2	1	2	1	8.3	38.76	336	2.75E-06	4.8	8.3	8.3	4.8	8.3	4.8	356120000	19438000	71303000	89766000	38843000	67312000	69461000
3301	YMR318C	YMR318C	>YMR318C ADH6 SGDID:S000004937, Chr XIII from 912143-911061, reverse complement, Verified ORF, NADPH-dependent medium chain alcohol dehydrogenase with broad substrate specificity; member of the cinnamyl family of alcohol dehydrogenases; may be involved in	1	14	14	14	14	14	14	14	14	13	14	14	14	14	14	13	14	14	14	14	14	13	57.2	39.617	360	3.83E-218	57.2	57.2	57.2	57.2	57.2	53.1	38724000000	4889400000	6649200000	5319300000	4160300000	8566300000	9138900000
3302	YMR319C	YMR319C	>YMR319C FET4 SGDID:S000004938, Chr XIII from 914538-912880, reverse complement, Verified ORF, Low-affinity Fe(II) transporter of the plasma membrane	1	6	6	6	4	3	4	4	2	4	4	3	4	4	2	4	4	3	4	4	2	4	16.7	62.791	552	3.36E-70	12.3	7.8	13.2	10.1	5.6	13.2	1274900000	166520000	200470000	271320000	111580000	124060000	400960000
3303	YMR322C;YOR391C;YPL280W	YMR322C;YOR391C;YPL280W	>YMR322C SNO4 SGDID:S000004941, Chr XIII from 919079-918366, reverse complement, Uncharacterized ORF, Possible chaperone and cysteine protease, similar to bacterial Hsp31 and yeast Hsp31p, Hsp32p, and Hsp33p; DJ-1/ThiJ/PfpI superfamily member; predicted i	3	2	2	2	2	1	0	2	1	1	2	1	0	2	1	1	2	1	0	2	1	1	11	26.039	237	6.68E-05	11	3.8	0	11	3.8	3.8	95196000	36371000	17678000	NA	19926000	21222000	NA
3304	YNL001W	YNL001W	>YNL001W DOM34 SGDID:S000004946, Chr XIV from 627456-628616, Verified ORF, Protein that, with binding partner Hbs1p, facilitates ribosomal subunit dissociation when translation is stalled; required for RNA cleavage in no-go decay, but reports conflict on 	1	16	16	16	15	14	16	15	16	16	15	14	16	15	16	16	15	14	16	15	16	16	41.2	44.057	386	6.46E-222	39.4	36.3	41.2	38.1	41.2	41.2	18591000000	2320000000	3119500000	2952600000	1852200000	4260200000	4086100000
3305	YNL002C	YNL002C	>YNL002C RLP7 SGDID:S000004947, Chr XIV from 627142-626174, reverse complement, Verified ORF, Nucleolar protein with similarity to large ribosomal subunit L7 proteins; constituent of 66S pre-ribosomal particles; plays an essential role in processing of pr	1	11	11	11	10	10	10	10	11	11	10	10	10	10	11	11	10	10	10	10	11	11	36.3	36.559	322	1.99E-86	36	36	36	32.6	36.3	36.3	29552000000	3932300000	3416300000	4616400000	2902100000	6306900000	8377600000
3306	YNL003C	YNL003C	>YNL003C PET8 SGDID:S000004948, Chr XIV from 625829-624975, reverse complement, Verified ORF, S-adenosylmethionine transporter of the mitochondrial inner membrane, member of the mitochondrial carrier family; required for biotin biosynthesis and respirator	1	3	3	3	2	2	3	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	9.9	31.026	284	4.14E-10	7.4	7.4	9.9	6	7.4	7.4	1087600000	132410000	165500000	222260000	108730000	223900000	234810000
3307	YNL004W	YNL004W	>YNL004W HRB1 SGDID:S000004949, Chr XIV from 622915-622944,623287-624621, Verified ORF, Poly(A+) RNA-binding protein, involved in the export of mRNAs from the nucleus to the cytoplasm; similar to Gbp2p and Npl3p	1	9	9	9	7	9	7	7	7	7	7	9	7	7	7	7	7	9	7	7	7	7	25.8	52.141	454	2.43E-56	17	25.8	19.8	17.4	19.8	19.8	5225600000	465250000	1077100000	667090000	981620000	1031100000	1003500000
3308	YNL005C	YNL005C	>YNL005C MRP7 SGDID:S000004950, Chr XIV from 622428-621313, reverse complement, Verified ORF, Mitochondrial ribosomal protein of the large subunit	1	12	12	12	11	10	11	11	9	7	11	10	11	11	9	7	11	10	11	11	9	7	37.2	43.226	371	1.62E-195	35	30.5	34.2	34.2	30.2	22.9	9171800000	1040900000	1183700000	1963500000	1977400000	1704800000	1301600000
3309	YNL007C	YNL007C	>YNL007C SIS1 SGDID:S000004952, Chr XIV from 619565-618507, reverse complement, Verified ORF, Type II HSP40 co-chaperone that interacts with the HSP70 protein Ssa1p; not functionally redundant with Ydj1p due to due to substrate specificity; shares similar	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	45.5	37.59	352	1.08E-290	45.5	45.5	45.5	45.5	45.5	45.5	74928000000	8104900000	13322000000	13195000000	9420200000	10953000000	19933000000
3310	YNL008C	YNL008C	>YNL008C ASI3 SGDID:S000004953, Chr XIV from 618241-616211, reverse complement, Verified ORF, Putative integral membrane E3 ubiquitin ligase; acts with Asi1p and Asi2p to ensure the fidelity of SPS-sensor signalling by maintaining the dormant repressed st	1	3	3	3	0	1	1	0	0	2	0	1	1	0	0	2	0	1	1	0	0	2	5	77.648	676	2.03E-05	0	1.8	1.9	0	0	3.1	180700000	NA	31223000	13137000	NA	NA	136340000
3311	YNL010W	YNL010W	>YNL010W YNL010W SGDID:S000004955, Chr XIV from 613635-614360, Uncharacterized ORF, Putative protein of unknown function with similarity to phosphoserine phosphatases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; 	1	16	16	16	16	16	16	15	15	15	16	16	16	15	15	15	16	16	16	15	15	15	68.5	27.48	241	1.41E-188	68.5	68.5	68.5	65.1	59.8	59.8	75061000000	8039900000	16504000000	9815400000	11347000000	14929000000	14426000000
3312	YNL011C	YNL011C	>YNL011C YNL011C SGDID:S000004956, Chr XIV from 613170-611836, reverse complement, Uncharacterized ORF, Putative protein of unknown function; YNL011C is not an essential gene	1	7	7	7	5	5	6	5	6	4	5	5	6	5	6	4	5	5	6	5	6	4	19.8	49.913	444	1.16E-12	16.4	16.4	18	15.1	18.2	13.5	870800000	87648000	126460000	134960000	102600000	213080000	206060000
3313	YNL015W	YNL015W	>YNL015W PBI2 SGDID:S000004960, Chr XIV from 605384-605611, Verified ORF, Cytosolic inhibitor of vacuolar proteinase B (PRB1), required for efficient vacuole inheritance; with thioredoxin forms protein complex LMA1, which assists in priming SNARE molecule	1	5	5	5	5	5	5	5	4	5	5	5	5	5	4	5	5	5	5	5	4	5	74.7	8.5897	75	7.73E-95	74.7	74.7	74.7	74.7	64	74.7	14612000000	1596700000	2151400000	2266600000	2010200000	2697600000	3889700000
3314	YNL016W	YNL016W	>YNL016W PUB1 SGDID:S000004961, Chr XIV from 602907-604268, Verified ORF, Poly (A)+ RNA-binding protein, abundant mRNP-component protein that binds mRNA and is required for stability of many mRNAs; component of glucose deprivation induced stress granules,	1	6	6	6	6	5	6	6	6	5	6	5	6	6	6	5	6	5	6	6	6	5	22.3	50.762	453	8.59E-118	22.3	13.2	22.3	22.3	22.3	13.2	26340000000	5184800000	2882300000	4027500000	3009700000	5739300000	5496100000
3315	YNL020C	YNL020C	>YNL020C ARK1 SGDID:S000004965, Chr XIV from 597539-595623, reverse complement, Verified ORF, Serine/threonine protein kinase involved in regulation of the cortical actin cytoskeleton; involved in control of endocytosis	1	8	7	7	3	5	6	6	5	5	2	4	5	5	4	4	2	4	5	5	4	4	14.1	71.372	638	3.21E-34	5.2	8.8	10.7	10.3	9.4	9.1	813270000	38026000	163080000	130580000	34602000	253060000	193920000
3316	YNL021W	YNL021W	>YNL021W HDA1 SGDID:S000004966, Chr XIV from 593227-595347, Verified ORF, Putative catalytic subunit of a class II histone deacetylase complex that also contains Hda2p and Hda3p; Hda1p interacts with the Hda2p-Hda3p subcomplex to form an active tetramer; 	1	10	10	10	7	7	6	6	7	7	7	7	6	6	7	7	7	7	6	6	7	7	15.7	80.069	706	3.91E-55	11.6	11.5	9.6	9.6	11.6	9.8	1836600000	250910000	286040000	229330000	199340000	436000000	434980000
3317	YNL022C	YNL022C	>YNL022C YNL022C SGDID:S000004967, Chr XIV from 592899-591427, reverse complement, Uncharacterized ORF, Putative cytosine 5-methyltransferase, contains seven beta-strand methyltransferase motif similar to NOP2/YNL061W; green fluorescent protein (GFP)-fusi	1	10	10	10	9	9	8	7	9	9	9	9	8	7	9	9	9	9	8	7	9	9	20.6	56.177	490	9.63E-66	18.8	17.8	15.9	13.9	17.8	17.8	4028500000	719700000	886190000	797840000	414650000	581550000	628590000
3318	YNL023C	YNL023C	>YNL023C FAP1 SGDID:S000004968, Chr XIV from 591160-588263, reverse complement, Verified ORF, Protein that binds to Fpr1p, conferring rapamycin resistance by competing with rapamycin for Fpr1p binding; accumulates in the nucleus upon treatment of cells wi	1	10	10	10	4	8	5	5	5	6	4	8	5	5	5	6	4	8	5	5	5	6	14.5	108.49	965	7.62E-37	5.2	10.9	6.7	6.5	7	7.9	1177500000	476710000	178990000	119450000	112530000	110470000	179320000
3319	YNL024C-A	YNL024C-A	>YNL024C-A KSH1 SGDID:S000028698, Chr XIV from 586820-586602, reverse complement, Verified ORF, Essential protein suggested to function early in the secretory pathway; inviability is suppressed by overexpression of Golgi protein Tvp23p; ortholog of human 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13.9	8.1956	72	6.98E-17	13.9	13.9	13.9	13.9	13.9	13.9	3434100000	386300000	394260000	546300000	614300000	648540000	844430000
3320	YNL025C;REV__YNL025C	YNL025C;REV__YNL025C	>YNL025C SSN8 SGDID:S000004970, Chr XIV from 585291-584320, reverse complement, Verified ORF, Cyclin-like component of the RNA polymerase II holoenzyme, involved in phosphorylation of the RNA polymerase II C-terminal domain; involved in glucose repression	2	2	2	2	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	5.3	37.79	323	1.26E-09	0	5.3	0	0	0	0	24101000	NA	24101000	NA	NA	NA	NA
3321	YNL026W	YNL026W	>YNL026W SAM50 SGDID:S000004971, Chr XIV from 581920-583374, Verified ORF, Essential component of the Sorting and Assembly Machinery (SAM or TOB complex) of the mitochondrial outer membrane, which binds precursors of beta-barrel proteins and facilitates t	1	8	8	8	7	5	7	7	6	7	7	5	7	7	6	7	7	5	7	7	6	7	20.7	54.405	484	1.03E-104	18.8	10.5	16.7	18.8	13.8	16.7	5730200000	602630000	1142700000	1075500000	460130000	697880000	1751300000
3322	YNL027W	YNL027W	>YNL027W CRZ1 SGDID:S000004972, Chr XIV from 579580-581616, Verified ORF, Transcription factor that activates transcription of genes involved in stress response; nuclear localization is positively regulated by calcineurin-mediated dephosphorylation	1	11	11	11	9	7	8	7	10	8	9	7	8	7	10	8	9	7	8	7	10	8	19	76.3	678	1.43E-90	15.2	11.7	14	10.8	16.7	14.2	2138700000	278010000	268560000	425510000	297130000	524210000	345250000
3323	YNL032W	YNL032W	>YNL032W SIW14 SGDID:S000004977, Chr XIV from 574506-575351, Verified ORF, Tyrosine phosphatase that plays a role in actin filament organization and endocytosis; localized to the cytoplasm	1	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	30.2	32.755	281	4.95E-30	30.2	30.2	30.2	30.2	30.2	30.2	2643200000	287580000	542780000	443740000	186380000	539670000	643040000
3324	YNL035C	YNL035C	>YNL035C YNL035C SGDID:S000004980, Chr XIV from 569691-568522, reverse complement, Uncharacterized ORF, Putative protein of unknown function with similarity to proteins containing WD-40 domains; green fluorescent protein (GFP)-fusion protein localizes to 	1	3	3	3	2	3	3	3	3	2	2	3	3	3	3	2	2	3	3	3	3	2	12.1	43.848	389	3.19E-28	8.5	12.1	12.1	12.1	12.1	8.5	1108000000	93482000	277520000	185700000	186510000	242750000	122020000
3325	YNL036W	YNL036W	>YNL036W NCE103 SGDID:S000004981, Chr XIV from 559814-560479, Verified ORF, Carbonic anhydrase; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; involved in non-classical protein export pathway	1	8	8	8	8	8	8	8	8	7	8	8	8	8	8	7	8	8	8	8	8	7	48.4	24.859	221	1.08E-170	48.4	48.4	48.4	48.4	48.4	43.4	17586000000	1940900000	3139300000	2516300000	2362700000	3763300000	3863500000
3326	YNL037C	YNL037C	>YNL037C IDH1 SGDID:S000004982, Chr XIV from 559002-557920, reverse complement, Verified ORF, Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase, which catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle	1	11	11	11	9	9	9	11	11	11	9	9	9	11	11	11	9	9	9	11	11	11	44.4	39.324	360	0	35.6	35.6	34.4	44.4	44.4	44.4	28283000000	3316500000	4396600000	3014800000	3608400000	6995300000	6951700000
3327	YNL039W	YNL039W	>YNL039W BDP1 SGDID:S000004984, Chr XIV from 555048-556832, Verified ORF, Essential subunit of RNA polymerase III transcription factor (TFIIIB), which is involved in transcription of genes encoding tRNAs, 5S rRNA, U6 snRNA, and other small RNAs	1	8	8	8	6	5	8	5	5	6	6	5	8	5	5	6	6	5	8	5	5	6	17.3	67.687	594	6.83E-35	13	10.6	17.3	11.4	10.9	13.1	1866600000	215260000	265740000	447140000	226100000	336190000	376120000
3328	YNL040W;REV__YMR076C	YNL040W	>YNL040W YNL040W SGDID:S000004985, Chr XIV from 553380-554750, Uncharacterized ORF, Putative protein of unknown function with strong similarity to alanyl-tRNA synthases from Eubacteria; green fluorescent protein (GFP)-fusion protein localizes to the cytop	2	12	11	11	8	8	9	8	10	7	7	7	8	7	9	6	7	7	8	7	9	6	29.8	50.963	456	4.21E-40	19.1	17.5	18	15.8	23.7	19.1	3625600000	252280000	710600000	576480000	604070000	932950000	549180000
3329	YNL041C	YNL041C	>YNL041C COG6 SGDID:S000004986, Chr XIV from 551987-549468, reverse complement, Verified ORF, Component of the conserved oligomeric Golgi complex (Cog1p through Cog8p), a cytosolic tethering complex that functions in protein trafficking to mediate fusion 	1	16	16	16	11	10	12	11	13	12	11	10	12	11	13	12	11	10	12	11	13	12	22.4	96.975	839	2.57E-133	16.3	14.2	18.2	17	18.2	16	4802800000	330820000	412030000	505890000	329860000	1352900000	1871300000
3330	YNL042W	YNL042W	>YNL042W BOP3 SGDID:S000004987, Chr XIV from 548100-549290, Verified ORF, Protein of unknown function, potential Cdc28p substrate; overproduction confers resistance to methylmercury	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	4.8	43.748	396	2.97E-05	4.8	4.8	4.8	1.8	4.8	4.8	565320000	76669000	105810000	114470000	9470200	124020000	134880000
3331	YNL044W	YNL044W	>YNL044W YIP3 SGDID:S000004989, Chr XIV from 545268-545291,545371-545877, Verified ORF, Protein localized to COPII vesicles, proposed to be involved in ER to Golgi transport; interacts with members of the Rab GTPase family and Yip1p; also interacts with R	1	5	5	5	3	5	4	5	4	4	3	5	4	5	4	4	3	5	4	5	4	4	35.2	19.411	176	1.41E-116	22.2	35.2	29	35.2	29	29	19552000000	2116400000	2542400000	4333700000	2605600000	3302000000	4651400000
3332	YNL045W	YNL045W	>YNL045W LAP2 SGDID:S000004990, Chr XIV from 542963-544978, Verified ORF, Leucyl aminopeptidase yscIV (leukotriene A4 hydrolase) with epoxide hydrolase activity, metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein locali	1	15	15	15	14	13	14	14	13	12	14	13	14	14	13	12	14	13	14	14	13	12	22.4	77.352	671	4.09E-94	20.9	20.4	20.9	21.5	20.6	18.6	9663200000	1151500000	1501800000	1670600000	1640700000	2024500000	1674100000
3333	YNL047C;REV__YMR052W	YNL047C	>YNL047C SLM2 SGDID:S000004992, Chr XIV from 541881-539911, reverse complement, Verified ORF, Phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm1p; acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in respo	2	6	6	6	2	1	1	2	2	1	2	1	1	2	2	1	2	1	1	2	2	1	9.6	74.784	656	6.71E-13	2.6	2.4	1.7	2.7	3.5	1.7	293740000	77196000	14217000	14527000	94404000	51085000	42313000
3334	YNL048W	YNL048W	>YNL048W ALG11 SGDID:S000004993, Chr XIV from 538173-539819, Verified ORF, Alpha-1,2-mannosyltransferase, catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked gly	1	17	17	17	12	14	12	12	12	11	12	14	12	12	12	11	12	14	12	12	12	11	31.8	63.142	548	1.06E-56	22.6	26.8	23.2	23.4	22.4	21.9	5719600000	663000000	960130000	767110000	655730000	1283000000	1390600000
3335	YNL049C	YNL049C	>YNL049C SFB2 SGDID:S000004994, Chr XIV from 537911-535281, reverse complement, Verified ORF, Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat, required for cargo selection during vesicle formation in ER to Golgi transport; homologous t	1	15	14	14	13	14	13	13	13	13	12	13	12	12	12	13	12	13	12	12	12	13	18.2	98.942	876	4.09E-49	17.1	17.1	16.7	16.9	16.9	17.5	7307000000	771290000	1407900000	1061400000	803570000	1461300000	1801700000
